,TweetId,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
3984,1055790209697308672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,1055790274461425664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3982,1055791154443231234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3981,1055791493561176064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3980,1055791579464654849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,1055792372083118080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3978,1055792471257595904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3977,1055792518279901187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3976,1055793496991375360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,1055793942493622272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,1055794085066268672,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,1055795585645797376,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3972,1055795753581469696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,1055796463257567232,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3970,1055796916254990337,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3969,1055797126725320704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3968,1055797447438581761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,1055798702110072832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,1055798910101405696,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,1055799120831672320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,1055799127576117248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3963,1055800036842500103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,1055801288393256960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,1055802400492175360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,1055802637013184517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,1055802681225347072,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3958,1055803532920700928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,1055804623171268608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,1055804663528873989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3955,1055805704173367296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3954,1055806422728925186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,1055806904155467776,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3952,1055807462320812034,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3951,1055808565515042818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,1055810024335757314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,1055810499697201152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,1055810920797143040,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947,1055812274684940289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,1055812997808041984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3945,1055813000865701889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3944,1055813330517004289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,1055814452229169152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3942,1055814974105247744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3941,1055815456911646721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3940,1055818990222635008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3939,1055819592717791232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3938,1055821197399666688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3937,1055822972387115009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3936,1055823799290159105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3935,1055823894525861888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,1055825123889029120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3933,1055825355750105089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3932,1055827544166010880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3931,1055827873104322560,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3930,1055828100884451328,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,1055829721014063104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3928,1055832365346344965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,1055833280166199301,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3926,1055834044842328064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3925,1055834756510822403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3924,1055835418283847682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3923,1055835971634192385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3922,1055836249926352896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921,1055838574740955138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3920,1055838944494043136,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3919,1055840545380204544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,1055840975522807808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,1055841295225237509,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3916,1055841317945831424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3915,1055841418160140288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3914,1055841481397653504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3913,1055841624914362373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,1055841807555276800,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3911,1055841829327962112,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3910,1055841849368293377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,1055842038086885377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3908,1055842329368514561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3907,1055842548336463873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3906,1055842762162081793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,1055843061182484485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3904,1055844442953994240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903,1055844686269689857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3902,1055844897553596416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3901,1055845745717329921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3900,1055848263155245057,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3899,1055848607851659270,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3898,1055848877310570496,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3897,1055851801319100416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3896,1055852135492059136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,1055855817063317504,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894,1055856819086733312,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3893,1055857095000670208,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3892,1055858261528928256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3891,1055858664710569985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,1055859198414614528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,1055860382743457793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3888,1055863179845271559,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3887,1055867275385831425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3886,1055870589171195905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3885,1055871574069428224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3884,1055871621964021760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3883,1055872359536553984,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,1055873728884617216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,1055873872908607488,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3880,1055874179944382465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3879,1055874571557949440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878,1055874978980147200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877,1055875078812950528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3876,1055875289299873792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3875,1055876476795543554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,1055878185521311744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873,1055880158194909184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,1055881329231966208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3871,1055883581237706754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3870,1055884033899540482,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3869,1055884123749912577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3868,1055889434858553344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3867,1055889775616507904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,1055889783296286720,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3865,1055889796642627584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3864,1055889800086077440,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,1055895398789726208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3862,1055896765495435264,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3861,1055904677361930240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,1055904690859208705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3859,1055905545402699776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3858,1055908515573841920,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,1055935059532935168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,1055935066210217984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3855,1055935080764506112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3854,1055935084153528320,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3853,1055951579596103680,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3852,1055964793943711744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851,1055968212758790147,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3850,1055968320858419200,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3849,1055968586588549127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,1055968593379295234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3847,1055969897342255104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,1055970150523002880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,1055970516673093632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3844,1055971675966242817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843,1055976107277737984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3842,1055978684719480833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3841,1055980446327152640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,1055988220805038080,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,1055988291995078658,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,1055994234619203584,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3837,1055998445952086017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3836,1055998647186350081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3835,1055998795396378629,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3834,1056000087514537985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,1056001404077268994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3832,1056001414583980033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3831,1056005841827049472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,1056007390687043584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,1056007976899637248,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3828,1056008847091888128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3827,1056009989230227456,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3826,1056011350818852866,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,1056013891073785856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3824,1056014128261648384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3823,1056015602693881856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3822,1056016413721120768,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3821,1056017106792116224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3820,1056018153073852416,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3819,1056019302669844481,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3818,1056022146756030469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,1056024600469954562,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3816,1056025192164544513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3815,1056025201203388416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,1056025465037701120,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3813,1056025465968705537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3812,1056025516690423808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,1056025622584217600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,1056025630029033472,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,1056025641756344321,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3808,1056025645531181058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3807,1056027019585224704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,1056027746747334657,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,1056030227086725120,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3804,1056031161867210752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3803,1056031498762100736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3802,1056032514936987648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3801,1056034627138121728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,1056036487316361216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3799,1056039229271097345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3798,1056040119709454336,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3797,1056040291474554880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796,1056040336374476800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3795,1056042408519974915,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3794,1056045088126656513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,1056045423322746880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3792,1056046182663970816,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,1056047349510926336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3790,1056047408767881216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3789,1056051999580413954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3788,1056055250006798336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,1056055334979166208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,1056055390666874882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3785,1056056315473088512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,1056056606834810880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,1056056646210871298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,1056058055559995393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,1056058935122247680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,1056060006498394112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3779,1056060709090484224,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3778,1056062710666846209,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3777,1056063996770639872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,1056064198847934466,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3775,1056065022433079296,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3774,1056065123830374400,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3773,1056067761992949761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,1056069583746981888,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3771,1056070917808373762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,1056070925429497858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3769,1056070938670841857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3768,1056070941824958464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,1056072721090650112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3766,1056072773968322560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,1056073743032877058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,1056074685576708097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3763,1056076747115057155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,1056077042448424960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,1056077547635654656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3760,1056078337251201025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3759,1056078339377717248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3758,1056078343764893696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3757,1056079156163670016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,1056080493740023808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,1056081846495207426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,1056082504669630464,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3753,1056083488091324416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3752,1056083538187964418,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3751,1056083850735075328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3750,1056084422343168000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3749,1056084911352762368,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3748,1056085589542359042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,1056085618239905792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3746,1056086324095188993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,1056086676144115712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,1056088426703937536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3743,1056088805961273344,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3742,1056091784256937984,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,1056091891266129922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,1056093086198054912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,1056093203697426432,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,1056096087667343360,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3737,1056098664106651648,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3736,1056098836047814656,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3735,1056099277712359424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,1056100771635322880,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3733,1056102778312028160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,1056103333927116801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3731,1056103431792943104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,1056103936606662656,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3729,1056104081276583937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3728,1056104936537239552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3727,1056105283360120832,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3726,1056105756771127296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3725,1056109431241564160,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3724,1056109856917094400,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3723,1056109892384092160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,1056110408841547776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3721,1056110854670704640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,1056111587780685824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3719,1056112096298131456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3718,1056112881886998533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,1056112940376502272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3716,1056113935278055424,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3715,1056115895179927552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,1056117180197154816,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3713,1056118218455052289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,1056118219822424064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
